version,phase,index,started_at_utc,duration_ms,headers_ms,status,body_bytes,cache_status,edge_colo,valid
v1,measured,947,2026-09-08T14:49:01.695Z,46.490,46.407,200,785,HIT,KIX,true
v1,measured,946,2026-09-08T14:49:01.595Z,173.363,173.240,200,785,HIT,HKG,true
v1,measured,948,2026-09-08T14:49:01.796Z,46.587,46.409,200,785,HIT,KIX,true
v0,measured,947,2026-09-08T14:49:01.696Z,195.559,195.472,200,4,absent,NRT,true
v0,measured,946,2026-09-08T14:49:01.595Z,322.415,322.342,200,4,absent,HKG,true
v1,measured,949,2026-09-08T14:49:01.895Z,43.210,43.111,200,785,HIT,KIX,true
v0,measured,948,2026-09-08T14:49:01.796Z,234.130,234.075,200,4,absent,HKG,true
v1,measured,950,2026-09-08T14:49:01.997Z,44.451,44.414,200,785,HIT,KIX,true
v0,measured,949,2026-09-08T14:49:01.895Z,198.225,198.147,200,4,absent,NRT,true
v1,measured,951,2026-09-08T14:49:02.095Z,45.385,45.329,200,785,HIT,KIX,true
v1,measured,952,2026-09-08T14:49:02.196Z,46.306,46.183,200,785,HIT,KIX,true
v0,measured,950,2026-09-08T14:49:01.996Z,267.018,266.963,200,4,absent,HKG,true
v0,measured,951,2026-09-08T14:49:02.096Z,235.506,235.362,200,4,absent,HKG,true
v1,measured,953,2026-09-08T14:49:02.295Z,44.725,44.593,200,785,HIT,KIX,true
v0,measured,952,2026-09-08T14:49:02.196Z,202.376,202.321,200,4,absent,NRT,true
v1,measured,954,2026-09-08T14:49:02.397Z,43.947,43.882,200,785,HIT,KIX,true
v1,measured,955,2026-09-08T14:49:02.496Z,51.864,51.805,200,785,HIT,KIX,true
v0,measured,953,2026-09-08T14:49:02.296Z,265.400,265.304,200,4,absent,HKG,true
v0,measured,954,2026-09-08T14:49:02.396Z,226.443,226.388,200,4,absent,HKG,true
v1,measured,956,2026-09-08T14:49:02.596Z,43.397,43.340,200,785,HIT,KIX,true
v0,measured,955,2026-09-08T14:49:02.497Z,188.119,188.070,200,4,absent,NRT,true
v1,measured,957,2026-09-08T14:49:02.696Z,44.952,44.905,200,785,HIT,KIX,true
v1,measured,958,2026-09-08T14:49:02.795Z,41.611,41.549,200,785,HIT,KIX,true
v0,measured,956,2026-09-08T14:49:02.596Z,264.261,264.131,200,4,absent,HKG,true
v0,measured,957,2026-09-08T14:49:02.696Z,230.185,230.127,200,4,absent,HKG,true
v1,measured,959,2026-09-08T14:49:02.894Z,44.404,44.355,200,785,HIT,KIX,true
v0,measured,958,2026-09-08T14:49:02.795Z,184.337,184.270,200,4,absent,NRT,true
v1,measured,960,2026-09-08T14:49:02.996Z,45.758,45.609,200,785,HIT,KIX,true
v1,measured,961,2026-09-08T14:49:03.095Z,52.508,52.408,200,785,HIT,KIX,true
v0,measured,959,2026-09-08T14:49:02.895Z,269.092,269.044,200,4,absent,HKG,true
v1,measured,962,2026-09-08T14:49:03.196Z,42.611,42.518,200,785,HIT,KIX,true
v0,measured,960,2026-09-08T14:49:02.996Z,247.374,247.299,200,4,absent,HKG,true
v1,measured,963,2026-09-08T14:49:03.295Z,42.685,42.599,200,785,HIT,KIX,true
v0,measured,961,2026-09-08T14:49:03.095Z,268.260,268.205,200,4,absent,NRT,true
v1,measured,964,2026-09-08T14:49:03.396Z,42.383,42.314,200,785,HIT,KIX,true
v0,measured,962,2026-09-08T14:49:03.195Z,262.254,262.175,200,4,absent,HKG,true
v0,measured,963,2026-09-08T14:49:03.296Z,223.163,223.062,200,4,absent,HKG,true
v1,measured,965,2026-09-08T14:49:03.495Z,46.298,46.189,200,785,HIT,KIX,true
v0,measured,964,2026-09-08T14:49:03.396Z,189.779,189.736,200,4,absent,NRT,true
v1,measured,966,2026-09-08T14:49:03.596Z,43.575,43.318,200,785,HIT,KIX,true
v1,measured,967,2026-09-08T14:49:03.695Z,45.250,45.157,200,785,HIT,KIX,true
v0,measured,965,2026-09-08T14:49:03.495Z,268.184,268.141,200,4,absent,HKG,true
v0,measured,966,2026-09-08T14:49:03.596Z,222.182,222.123,200,4,absent,HKG,true
v1,measured,968,2026-09-08T14:49:03.795Z,42.740,42.675,200,785,HIT,KIX,true
v0,measured,967,2026-09-08T14:49:03.696Z,184.966,184.839,200,4,absent,NRT,true
v1,measured,969,2026-09-08T14:49:03.895Z,43.605,43.540,200,785,HIT,KIX,true
v1,measured,970,2026-09-08T14:49:03.996Z,44.612,44.542,200,785,HIT,KIX,true
v0,measured,968,2026-09-08T14:49:03.795Z,265.206,265.124,200,4,absent,HKG,true
v0,measured,969,2026-09-08T14:49:03.895Z,228.112,227.922,200,4,absent,HKG,true
v1,measured,971,2026-09-08T14:49:04.096Z,45.042,44.987,200,785,HIT,KIX,true
v0,measured,970,2026-09-08T14:49:03.995Z,192.452,192.393,200,4,absent,NRT,true
v1,measured,972,2026-09-08T14:49:04.196Z,45.299,45.234,200,785,HIT,KIX,true
v1,measured,973,2026-09-08T14:49:04.295Z,43.339,43.239,200,785,HIT,KIX,true
v0,measured,971,2026-09-08T14:49:04.097Z,270.094,269.933,200,4,absent,HKG,true
v0,measured,972,2026-09-08T14:49:04.196Z,221.524,221.348,200,4,absent,HKG,true
v1,measured,974,2026-09-08T14:49:04.397Z,48.516,48.454,200,785,HIT,KIX,true
v0,measured,973,2026-09-08T14:49:04.296Z,179.852,179.713,200,4,absent,NRT,true
v1,measured,975,2026-09-08T14:49:04.496Z,47.377,47.307,200,785,HIT,KIX,true
v1,measured,976,2026-09-08T14:49:04.597Z,43.970,43.903,200,785,HIT,KIX,true
v0,measured,974,2026-09-08T14:49:04.396Z,280.592,280.532,200,4,absent,HKG,true
v0,measured,975,2026-09-08T14:49:04.497Z,222.539,222.469,200,4,absent,HKG,true
v1,measured,977,2026-09-08T14:49:04.695Z,45.021,44.963,200,785,HIT,KIX,true
v0,measured,976,2026-09-08T14:49:04.596Z,175.571,175.519,200,4,absent,NRT,true
v1,measured,978,2026-09-08T14:49:04.795Z,42.035,41.972,200,785,HIT,KIX,true
v1,measured,979,2026-09-08T14:49:04.895Z,44.197,44.074,200,785,HIT,KIX,true
v0,measured,977,2026-09-08T14:49:04.695Z,269.529,269.471,200,4,absent,HKG,true
v0,measured,978,2026-09-08T14:49:04.795Z,222.814,222.745,200,4,absent,HKG,true
v1,measured,980,2026-09-08T14:49:04.995Z,48.464,48.302,200,785,HIT,KIX,true
v0,measured,979,2026-09-08T14:49:04.895Z,189.047,188.974,200,4,absent,NRT,true
v1,measured,981,2026-09-08T14:49:05.096Z,45.165,45.086,200,785,HIT,KIX,true
v1,measured,982,2026-09-08T14:49:05.196Z,49.483,49.418,200,785,HIT,KIX,true
v0,measured,980,2026-09-08T14:49:04.995Z,271.215,271.157,200,4,absent,HKG,true
v0,measured,981,2026-09-08T14:49:05.097Z,225.163,225.100,200,4,absent,HKG,true
v1,measured,983,2026-09-08T14:49:05.295Z,44.318,44.243,200,785,HIT,KIX,true
v0,measured,982,2026-09-08T14:49:05.196Z,188.600,188.479,200,4,absent,NRT,true
v1,measured,984,2026-09-08T14:49:05.396Z,45.248,45.121,200,785,HIT,KIX,true
v1,measured,985,2026-09-08T14:49:05.495Z,46.186,46.079,200,785,HIT,KIX,true
v0,measured,983,2026-09-08T14:49:05.295Z,266.609,266.485,200,4,absent,HKG,true
v0,measured,984,2026-09-08T14:49:05.395Z,228.272,228.189,200,4,absent,HKG,true
v1,measured,986,2026-09-08T14:49:05.597Z,42.654,42.557,200,785,HIT,KIX,true
v0,measured,985,2026-09-08T14:49:05.495Z,187.738,187.682,200,4,absent,NRT,true
v1,measured,987,2026-09-08T14:49:05.696Z,46.848,46.786,200,785,HIT,KIX,true
v1,measured,988,2026-09-08T14:49:05.796Z,44.812,44.659,200,785,HIT,KIX,true
v0,measured,986,2026-09-08T14:49:05.596Z,264.221,264.156,200,4,absent,HKG,true
v0,measured,987,2026-09-08T14:49:05.696Z,228.307,228.252,200,4,absent,HKG,true
v1,measured,989,2026-09-08T14:49:05.896Z,43.274,43.181,200,785,HIT,KIX,true
v0,measured,988,2026-09-08T14:49:05.795Z,196.773,196.700,200,4,absent,NRT,true
v1,measured,990,2026-09-08T14:49:05.996Z,44.678,44.573,200,785,HIT,KIX,true
v1,measured,991,2026-09-08T14:49:06.095Z,51.039,50.871,200,785,HIT,KIX,true
v0,measured,989,2026-09-08T14:49:05.896Z,265.818,265.696,200,4,absent,HKG,true
v0,measured,990,2026-09-08T14:49:05.996Z,228.118,228.008,200,4,absent,HKG,true
v1,measured,992,2026-09-08T14:49:06.196Z,43.768,43.604,200,785,HIT,KIX,true
v0,measured,991,2026-09-08T14:49:06.096Z,188.566,188.407,200,4,absent,NRT,true
v1,measured,993,2026-09-08T14:49:06.296Z,42.673,42.575,200,785,HIT,KIX,true
v1,measured,994,2026-09-08T14:49:06.396Z,44.808,44.698,200,785,HIT,KIX,true
v0,measured,992,2026-09-08T14:49:06.195Z,279.135,278.934,200,4,absent,HKG,true
v0,measured,993,2026-09-08T14:49:06.296Z,228.861,228.795,200,4,absent,HKG,true
v1,measured,995,2026-09-08T14:49:06.497Z,43.208,43.152,200,785,HIT,KIX,true
v0,measured,994,2026-09-08T14:49:06.396Z,185.509,185.337,200,4,absent,NRT,true
v1,measured,996,2026-09-08T14:49:06.596Z,42.008,41.940,200,785,HIT,KIX,true
v0,measured,995,2026-09-08T14:49:06.497Z,273.113,272.966,200,4,absent,HKG,true
v0,measured,996,2026-09-08T14:49:06.595Z,225.297,225.241,200,4,absent,HKG,true
v1,measured,997,2026-09-08T14:49:06.695Z,166.784,166.638,200,785,REVALIDATED,KIX,true
v0,measured,997,2026-09-08T14:49:06.695Z,186.957,186.855,200,4,absent,NRT,true
v1,measured,998,2026-09-08T14:49:06.796Z,135.118,134.855,200,785,HIT,NRT,true
v1,measured,999,2026-09-08T14:49:06.896Z,46.123,46.046,200,785,HIT,KIX,true
v0,measured,998,2026-09-08T14:49:06.795Z,262.257,262.189,200,4,absent,HKG,true
v0,measured,999,2026-09-08T14:49:06.897Z,229.841,229.764,200,4,absent,HKG,true
